item_1,item_2,item_3,item_4,label
36322175,208273824,206349995,201891088,4400
19998766,208273824,206349995,201891088,4400
87386563,208273824,206349995,201891088,4400
87503963,208273824,206349995,201891088,4400
206147081,87272345,206349995,201891088,4400
206147081,19290585,206349995,201891088,4400
206147081,201210649,206349995,201891088,4400
206147081,209733180,206349995,201891088,4400
206147081,208273824,130489054,201891088,4400
206147081,208273824,169916764,201891088,4400
206147081,208273824,189717025,201891088,4400
206147081,208273824,205071573,201891088,4400
206147081,208273824,206349995,201880507,4400
206147081,208273824,206349995,165571177,4400
206147081,208273824,206349995,106348008,4400
206147081,208273824,206349995,132332610,4400
159154067,209793522,207632588,197390489,4401
60585286,209793522,207632588,197390489,4401
193466628,209793522,207632588,197390489,4401
193073805,209793522,207632588,197390489,4401
183113331,209793522,207632588,197390489,4401
159154067,209911013,207632588,197390489,4401
159154067,110101796,207632588,197390489,4401
159154067,208139579,207632588,197390489,4401
159154067,176624614,207632588,197390489,4401
159154067,209793522,147121864,197390489,4401
159154067,209793522,6857535,197390489,4401
159154067,209793522,145757134,197390489,4401
159154067,209793522,207624559,197390489,4401
159154067,209793522,207632588,155755860,4401
159154067,209793522,207632588,208408305,4401
159154067,209793522,207632588,140653542,4401
159154067,209793522,207632588,196116536,4401
213492524,213242016,211743078,194642565,4402
191252913,213242016,211743078,194642565,4402
187312569,213242016,211743078,194642565,4402
196533832,213242016,211743078,194642565,4402
200411547,213242016,211743078,194642565,4402
213492524,204694109,211743078,194642565,4402
213492524,77529116,211743078,194642565,4402
213492524,167837002,211743078,194642565,4402
213492524,54528677,211743078,194642565,4402
213492524,213242016,201436222,194642565,4402
213492524,213242016,103548744,194642565,4402
213492524,213242016,127648517,194642565,4402
213492524,213242016,99835256,194642565,4402
213492524,213242016,211743078,212738569,4402
213492524,213242016,211743078,144353468,4402
213492524,213242016,211743078,153558037,4402
213492524,213242016,211743078,180614068,4402
182170840,129513116,189077450,190821273,4403
179100575,129513116,189077450,190821273,4403
86448293,129513116,189077450,190821273,4403
158122178,129513116,189077450,190821273,4403
192070932,129513116,189077450,190821273,4403
182170840,171596444,189077450,190821273,4403
182170840,149827578,189077450,190821273,4403
182170840,194716532,189077450,190821273,4403
182170840,156884338,189077450,190821273,4403
182170840,129513116,184607875,190821273,4403
182170840,129513116,196368779,190821273,4403
182170840,129513116,180106240,190821273,4403
182170840,129513116,193334369,190821273,4403
182170840,129513116,189077450,164203447,4403
182170840,129513116,189077450,152362179,4403
182170840,129513116,189077450,183043824,4403
182170840,129513116,189077450,155030278,4403
183880525,190726123,153285106,200755749,4404
187160056,190726123,153285106,200755749,4404
158345024,190726123,153285106,200755749,4404
121867096,190726123,153285106,200755749,4404
195578877,190726123,153285106,200755749,4404
183880525,190788505,153285106,200755749,4404
183880525,213797739,153285106,200755749,4404
183880525,209956276,153285106,200755749,4404
183880525,213714185,153285106,200755749,4404
183880525,190726123,153807671,200755749,4404
183880525,190726123,157431945,200755749,4404
183880525,190726123,113566114,200755749,4404
183880525,190726123,181455862,200755749,4404
183880525,190726123,153285106,128423285,4404
183880525,190726123,153285106,16409712,4404
183880525,190726123,153285106,123915823,4404
183880525,190726123,153285106,71632597,4404
211022436,209991799,210389907,211715062,4405
135599216,209991799,210389907,211715062,4405
166767395,209991799,210389907,211715062,4405
158082613,209991799,210389907,211715062,4405
195799705,209991799,210389907,211715062,4405
211022436,102545826,210389907,211715062,4405
211022436,140803741,210389907,211715062,4405
211022436,162129080,210389907,211715062,4405
211022436,169519372,210389907,211715062,4405
211022436,209991799,162062652,211715062,4405
211022436,209991799,159397152,211715062,4405
211022436,209991799,143038546,211715062,4405
211022436,209991799,117252332,211715062,4405
211022436,209991799,210389907,63311594,4405
211022436,209991799,210389907,88425183,4405
211022436,209991799,210389907,210314610,4405
211022436,209991799,210389907,204681453,4405
196946418,205963493,159184785,174100841,4406
170034233,205963493,159184785,174100841,4406
173598128,205963493,159184785,174100841,4406
136487099,205963493,159184785,174100841,4406
143198780,205963493,159184785,174100841,4406
196946418,201262455,159184785,174100841,4406
196946418,122163202,159184785,174100841,4406
196946418,122643622,159184785,174100841,4406
196946418,157909999,159184785,174100841,4406
196946418,205963493,134489223,174100841,4406
196946418,205963493,172509611,174100841,4406
196946418,205963493,139411784,174100841,4406
196946418,205963493,60566560,174100841,4406
196946418,205963493,159184785,171280339,4406
196946418,205963493,159184785,169001251,4406
196946418,205963493,159184785,160007335,4406
196946418,205963493,159184785,173526848,4406
193344488,186047481,191699322,192402356,4407
182452435,186047481,191699322,192402356,4407
127621585,186047481,191699322,192402356,4407
151553296,186047481,191699322,192402356,4407
191889792,186047481,191699322,192402356,4407
193344488,184793895,191699322,192402356,4407
193344488,163166596,191699322,192402356,4407
193344488,127600340,191699322,192402356,4407
193344488,179408989,191699322,192402356,4407
193344488,186047481,140636324,192402356,4407
193344488,186047481,129997291,192402356,4407
193344488,186047481,188673821,192402356,4407
193344488,186047481,93562124,192402356,4407
193344488,186047481,191699322,191635817,4407
193344488,186047481,191699322,191649158,4407
193344488,186047481,191699322,129471737,4407
193344488,186047481,191699322,191612229,4407
136024152,130301087,135604723,134806226,4408
121597429,130301087,135604723,134806226,4408
163539853,130301087,135604723,134806226,4408
190531493,130301087,135604723,134806226,4408
138516327,130301087,135604723,134806226,4408
136024152,172404056,135604723,134806226,4408
136024152,110500413,135604723,134806226,4408
136024152,209949126,135604723,134806226,4408
136024152,168685492,135604723,134806226,4408
136024152,130301087,153150192,134806226,4408
136024152,130301087,162795507,134806226,4408
136024152,130301087,194146471,134806226,4408
136024152,130301087,176736654,134806226,4408
136024152,130301087,135604723,80185579,4408
136024152,130301087,135604723,132847494,4408
136024152,130301087,135604723,182252162,4408
136024152,130301087,135604723,78621187,4408
203904758,133609344,204328266,135822251,4409
189892126,133609344,204328266,135822251,4409
201776647,133609344,204328266,135822251,4409
119619579,133609344,204328266,135822251,4409
107911263,133609344,204328266,135822251,4409
203904758,24390398,204328266,135822251,4409
203904758,211370501,204328266,135822251,4409
203904758,28826520,204328266,135822251,4409
203904758,138220495,204328266,135822251,4409
203904758,133609344,178232569,135822251,4409
203904758,133609344,120656841,135822251,4409
203904758,133609344,152130766,135822251,4409
203904758,133609344,179310076,135822251,4409
203904758,133609344,204328266,194844729,4409
203904758,133609344,204328266,159280261,4409
203904758,133609344,204328266,131539979,4409
203904758,133609344,204328266,189875914,4409
79838302,214320109,212399933,214321243,4410
192938666,214320109,212399933,214321243,4410
207691858,214320109,212399933,214321243,4410
170608512,214320109,212399933,214321243,4410
183710309,214320109,212399933,214321243,4410
79838302,214707198,212399933,214321243,4410
79838302,156841444,212399933,214321243,4410
79838302,142369781,212399933,214321243,4410
79838302,213815121,212399933,214321243,4410
79838302,214320109,152524477,214321243,4410
79838302,214320109,74383344,214321243,4410
79838302,214320109,74107483,214321243,4410
79838302,214320109,212839462,214321243,4410
79838302,214320109,212399933,17041692,4410
79838302,214320109,212399933,161499336,4410
79838302,214320109,212399933,140467591,4410
79838302,214320109,212399933,136677051,4410
184829087,183888420,181981335,160034277,4411
189678951,183888420,181981335,160034277,4411
123089665,183888420,181981335,160034277,4411
129563294,183888420,181981335,160034277,4411
113139923,183888420,181981335,160034277,4411
184829087,86998379,181981335,160034277,4411
184829087,196184080,181981335,160034277,4411
184829087,205140830,181981335,160034277,4411
184829087,65533331,181981335,160034277,4411
184829087,183888420,140246410,160034277,4411
184829087,183888420,129634889,160034277,4411
184829087,183888420,204689883,160034277,4411
184829087,183888420,194281816,160034277,4411
184829087,183888420,181981335,140369938,4411
184829087,183888420,181981335,179865775,4411
184829087,183888420,181981335,74738027,4411
184829087,183888420,181981335,204585566,4411
128635165,212173628,188221447,181115188,4412
194639388,212173628,188221447,181115188,4412
151885815,212173628,188221447,181115188,4412
165481603,212173628,188221447,181115188,4412
118584057,212173628,188221447,181115188,4412
128635165,207211564,188221447,181115188,4412
128635165,93321280,188221447,181115188,4412
128635165,148173006,188221447,181115188,4412
128635165,95257423,188221447,181115188,4412
128635165,212173628,204375398,181115188,4412
128635165,212173628,140636324,181115188,4412
128635165,212173628,14422995,181115188,4412
128635165,212173628,211185991,181115188,4412
128635165,212173628,188221447,138169343,4412
128635165,212173628,188221447,162581511,4412
128635165,212173628,188221447,181433122,4412
128635165,212173628,188221447,130105363,4412
162809034,204537906,201263045,67584835,4413
186106251,204537906,201263045,67584835,4413
155033944,204537906,201263045,67584835,4413
159932249,204537906,201263045,67584835,4413
131589764,204537906,201263045,67584835,4413
162809034,189922676,201263045,67584835,4413
162809034,149116811,201263045,67584835,4413
162809034,173534516,201263045,67584835,4413
162809034,147670169,201263045,67584835,4413
162809034,204537906,178249490,67584835,4413
162809034,204537906,91703540,67584835,4413
162809034,204537906,149655259,67584835,4413
162809034,204537906,192528116,67584835,4413
162809034,204537906,201263045,60621521,4413
162809034,204537906,201263045,172775603,4413
162809034,204537906,201263045,156989822,4413
162809034,204537906,201263045,146615995,4413
188963527,178247313,191694573,187980360,4414
207829190,178247313,191694573,187980360,4414
189344721,178247313,191694573,187980360,4414
179732953,178247313,191694573,187980360,4414
179294260,178247313,191694573,187980360,4414
188963527,116698121,191694573,187980360,4414
188963527,192886993,191694573,187980360,4414
188963527,72965792,191694573,187980360,4414
188963527,198911787,191694573,187980360,4414
188963527,178247313,191627671,187980360,4414
188963527,178247313,117304325,187980360,4414
188963527,178247313,203555270,187980360,4414
188963527,178247313,46799548,187980360,4414
188963527,178247313,191694573,180268320,4414
188963527,178247313,191694573,108390089,4414
188963527,178247313,191694573,193252017,4414
188963527,178247313,191694573,100629543,4414
134387137,198894922,119546953,206759720,4415
160549321,198894922,119546953,206759720,4415
132031491,198894922,119546953,206759720,4415
159547178,198894922,119546953,206759720,4415
122097029,198894922,119546953,206759720,4415
134387137,170491265,119546953,206759720,4415
134387137,178831289,119546953,206759720,4415
134387137,160782027,119546953,206759720,4415
134387137,212228743,119546953,206759720,4415
134387137,198894922,119546944,206759720,4415
134387137,198894922,96882592,206759720,4415
134387137,198894922,131396469,206759720,4415
134387137,198894922,206153646,206759720,4415
134387137,198894922,119546953,167530794,4415
134387137,198894922,119546953,97906652,4415
134387137,198894922,119546953,140611981,4415
134387137,198894922,119546953,177040798,4415
146348701,133322099,44982790,144552058,4416
116717818,133322099,44982790,144552058,4416
150681833,133322099,44982790,144552058,4416
